domain,temp,atemp,hum,windspeed,cnt
3,0.42,0.4242,0.82,0.1642,0.07153815252817422
3,0.42,0.4242,0.82,0.2239,0.07153815252817422
3,0.42,0.4242,0.77,0.3284,0.05541321467201295
3,0.4,0.4091,0.62,0.4179,0.06398566881509839
3,0.34,0.303,0.71,0.3284,0.15005969470659003
3,0.36,0.3485,0.57,0.2239,0.2770660733600648
3,0.34,0.3182,0.61,0.2836,0.4146745280048548
3,0.34,0.303,0.61,0.2985,0.602791187698731
3,0.34,0.303,0.61,0.3284,0.4501790841197701
3,0.34,0.303,0.61,0.3284,0.2879355096679428
3,0.32,0.303,0.66,0.3284,0.3150928767563617
3,0.34,0.303,0.53,0.2985,0.35192117848304116
3,0.34,0.303,0.49,0.4478,0.3562571265605491
3,0.34,0.303,0.49,0.3881,0.33554367804680063
3,0.34,0.303,0.49,0.4478,0.3445733718640316
3,0.32,0.2879,0.39,0.4179,0.44675561934756725
3,0.32,0.2879,0.42,0.3881,0.6390563667769195
3,0.32,0.3182,0.39,0.194,0.560559743651523
3,0.3,0.2879,0.45,0.2239,0.4712838798368383
3,0.3,0.2879,0.42,0.2836,0.41590684729813954
3,0.3,0.2879,0.42,0.2537,0.3445733718640316
3,0.26,0.2424,0.52,0.2537,0.2932191707375637
3,0.26,0.2576,0.52,0.2239,0.24365016786137067
3,0.26,0.2576,0.48,0.1642,0.17523197083542122
3,0.26,0.2273,0.44,0.3284,0.1011702255324591
3,0.24,0.2273,0.44,0.2239,0.1011702255324591
3,0.24,0.2121,0.41,0.2836,0.04524470031791268
3,0.22,0.2273,0.44,0.1642,0.07153815252817422
3,0.22,0.2273,0.44,0.1343,0.15005969470659003
3,0.22,0.2576,0.44,0.0896,0.2695764143864395
3,0.22,0.2273,0.44,0.1642,0.47019671834311494
3,0.22,0.2273,0.44,0.194,0.6195385742920484
3,0.26,0.2576,0.41,0.194,0.46692004623955474
3,0.26,0.2424,0.41,0.2836,0.3430849270141714
3,0.3,0.303,0.36,0.1343,0.37854432168511115
3,0.32,0.3333,0.33,0.0,0.41095539881568965
3,0.34,0.3182,0.31,0.2239,0.42563697825366265
3,0.34,0.3333,0.31,0.1343,0.39702063400791276
3,0.34,0.3333,0.29,0.1343,0.42683764912474365
3,0.34,0.3333,0.29,0.1343,0.46251504166527657
3,0.32,0.3333,0.31,0.1343,0.6220117920072822
3,0.3,0.303,0.36,0.1642,0.5794148744420248
3,0.28,0.2727,0.41,0.1642,0.4409907891912076
3,0.28,0.2727,0.48,0.194,0.37446652603370884
3,0.28,0.2727,0.48,0.1642,0.3370654258902919
3,0.26,0.2727,0.52,0.1045,0.3150928767563617
3,0.26,0.2727,0.6,0.1343,0.245741623971811
3,0.26,0.2576,0.56,0.194,0.23291135015651293
3,0.26,0.2273,0.52,0.2985,0.18927216084255558
3,0.24,0.2424,0.56,0.1642,0.21698596004748263
3,0.26,0.2424,0.48,0.2537,0.12390771485840968
3,0.26,0.2273,0.48,0.3284,0.09048940063582536
3,0.24,0.2273,0.56,0.2537,0.04524470031791268
3,0.24,0.2121,0.6,0.3284,0.1108264293440259
3,0.24,0.2273,0.6,0.2537,0.20485409341915384
3,0.26,0.2424,0.56,0.2537,0.3068644875436965
3,0.28,0.2576,0.52,0.2985,0.3812386213212122
3,0.32,0.303,0.45,0.2537,0.4524470031791268
3,0.36,0.3788,0.4,0.0,0.48834942269744236
3,0.4,0.4091,0.35,0.2836,0.5641997802342505
3,0.42,0.4242,0.3,0.2836,0.6095453613921424
3,0.42,0.4242,0.32,0.2985,0.5976754698385015
3,0.42,0.4242,0.41,0.194,0.6252941989254546
3,0.42,0.4242,0.38,0.2985,0.5419929862406744
3,0.4,0.4091,0.4,0.194,0.48730033572274134
3,0.38,0.3939,0.46,0.1343,0.46140721961538883
3,0.34,0.3333,0.71,0.1343,0.43160693289618646
3,0.36,0.3636,0.57,0.1045,0.4084571665534891
3,0.36,0.3485,0.62,0.194,0.3324792880320777
3,0.38,0.3939,0.62,0.1642,0.3293863902219695
3,0.38,0.3939,0.62,0.2239,0.3085277218806834
3,0.38,0.3939,0.66,0.1642,0.3085277218806834
3,0.4,0.4091,0.62,0.2537,0.2932191707375637
3,0.4,0.4091,0.62,0.2836,0.23941245036968392
3,0.4,0.4091,0.66,0.2836,0.1946048143722759
3,0.4,0.4091,0.71,0.2836,0.1108264293440259
3,0.42,0.4242,0.67,0.2836,0.06398566881509839
3,0.42,0.4242,0.67,0.2537,0.09597850322264759
3,0.42,0.4242,0.67,0.2239,0.15343224377184825
3,0.42,0.4242,0.71,0.2836,0.25793447709229594
3,0.44,0.4394,0.72,0.1642,0.37583070733135043
3,0.44,0.4394,0.72,0.1045,0.4841394353233475
3,0.5,0.4848,0.63,0.1045,0.5410479236450825
3,0.5,0.4848,0.63,0.1343,0.5578141283997516
3,0.54,0.5152,0.6,0.194,0.6145622802574615
3,0.52,0.5,0.63,0.2537,0.6095453613921424
3,0.52,0.5,0.68,0.194,0.5993855605147084
3,0.52,0.5,0.63,0.1343,0.5596460352305127
3,0.52,0.5,0.63,0.194,0.4558277251836041
3,0.54,0.5152,0.64,0.194,0.38524474136214404
3,0.5,0.4848,0.72,0.1045,0.40086906614046885
3,0.52,0.5,0.68,0.1045,0.34008849471492214
3,0.48,0.4697,0.77,0.0896,0.32782899903765483
3,0.46,0.4545,0.88,0.0896,0.2023404510649182
3,0.46,0.4545,0.88,0.0896,0.16929016715689127
3,0.46,0.4545,0.94,0.0,0.13190983552522034
3,0.46,0.4545,0.94,0.194,0.1108264293440259
3,0.44,0.4394,1.0,0.194,0.05541321467201295
3,0.44,0.4394,1.0,0.1343,0.06398566881509839
3,0.44,0.4394,1.0,0.1343,0.07153815252817422
3,0.44,0.4394,1.0,0.0,0.14307630505634844
3,0.42,0.4242,1.0,0.0,0.2789070641998758
3,0.46,0.4545,0.94,0.1642,0.5017880005973643
3,0.46,0.4545,0.94,0.0,0.6326173474468478
3,0.48,0.4697,0.94,0.1045,0.4925234252932958
3,0.52,0.5,0.83,0.0,0.371723144575229
3,0.52,0.5,0.83,0.1045,0.36195760254330145
3,0.5,0.4848,0.77,0.1343,0.40720230286121406
3,0.5,0.4848,0.77,0.1343,0.3703438331597648
3,0.48,0.4697,0.82,0.194,0.371723144575229
3,0.44,0.4394,0.94,0.2239,0.3324792880320777
3,0.44,0.4394,0.94,0.2239,0.3324792880320777
3,0.42,0.4242,0.94,0.2985,0.46362021657824776
3,0.42,0.4242,0.88,0.194,0.4433057173761036
3,0.4,0.4091,0.94,0.194,0.37446652603370884
3,0.4,0.4091,0.87,0.2239,0.2861526101126969
3,0.4,0.4091,0.87,0.1642,0.34158999647368254
3,0.4,0.4091,0.87,0.1343,0.2825530629235001
3,0.4,0.4091,0.87,0.1642,0.1837848414944837
3,0.38,0.3939,0.94,0.1045,0.11970622518484196
3,0.4,0.4091,0.94,0.1343,0.07836611972385249
3,0.38,0.3939,1.0,0.1045,0.07836611972385249
3,0.38,0.3939,1.0,0.1045,0.05541321467201295
3,0.38,0.3939,0.94,0.1642,0.08464508357844563
3,0.38,0.3939,0.94,0.1642,0.13573410095373803
3,0.38,0.3939,0.94,0.1045,0.25594267526039355
3,0.38,0.3939,0.94,0.2239,0.35192117848304116
3,0.38,0.3939,0.94,0.2239,0.4409907891912076
3,0.4,0.4091,0.94,0.0,0.39052231250070807
3,0.4,0.4091,0.94,0.0,0.23070360980769442
3,0.4,0.4091,0.94,0.1343,0.18097880127165072
3,0.4,0.4091,1.0,0.0896,0.14660958536878185
3,0.42,0.4242,1.0,0.0896,0.163132086939236
3,0.42,0.4242,1.0,0.0896,0.18927216084255558
3,0.44,0.4394,0.94,0.0,0.18654867841017092
3,0.44,0.4394,0.94,0.0,0.25191183003699835
3,0.44,0.4394,1.0,0.0896,0.41095539881568965
3,0.44,0.4394,1.0,0.0,0.3892096287445518
3,0.46,0.4545,0.94,0.1045,0.3370654258902919
3,0.46,0.4545,1.0,0.2239,0.36054093330087456
3,0.46,0.4545,1.0,0.2537,0.3035106765973773
3,0.5,0.4848,0.94,0.194,0.29840929350191353
3,0.48,0.4697,0.94,0.2537,0.19979518683823613
3,0.48,0.4697,0.94,0.2537,0.12797133763019677
3,0.48,0.4697,0.94,0.2985,0.09048940063582536
3,0.5,0.4848,0.94,0.3582,0.07836611972385249
3,0.5,0.4848,0.94,0.3582,0.05541321467201295
3,0.52,0.5,0.88,0.3582,0.07153815252817422
3,0.46,0.4545,0.94,0.194,0.13190983552522034
3,0.44,0.4394,1.0,0.0,0.2657524417321346
3,0.46,0.4545,1.0,0.0896,0.39959037367647227
3,0.48,0.4697,0.94,0.1045,0.5749816427135069
3,0.52,0.5,0.94,0.194,0.4134385356042906
3,0.52,0.5,0.94,0.194,0.2789070641998758
3,0.5,0.4848,0.72,0.4179,0.3445733718640316
3,0.48,0.4697,0.55,0.4179,0.4046809021298364
3,0.44,0.4394,0.54,0.4925,0.42201447000857956
3,0.42,0.4242,0.54,0.4627,0.46692004623955474
3,0.42,0.4242,0.54,0.4478,0.46029673131554477
3,0.4,0.4091,0.62,0.4627,0.42080003736120725
3,0.38,0.3939,0.71,0.3881,0.4084571665534891
3,0.4,0.4091,0.58,0.5224,0.38524474136214404
3,0.38,0.3939,0.58,0.3881,0.35337240599447123
3,0.36,0.3333,0.62,0.3881,0.2638196710504407
3,0.36,0.3182,0.57,0.4627,0.25991101540008843
3,0.34,0.303,0.61,0.4478,0.25191183003699835
3,0.34,0.303,0.61,0.3582,0.2284745371477357
3,0.32,0.303,0.57,0.2239,0.15343224377184825
3,0.32,0.2879,0.57,0.4179,0.15673223944770498
3,0.3,0.2879,0.61,0.2836,0.15005969470659003
3,0.28,0.2879,0.65,0.1343,0.07153815252817422
3,0.3,0.3182,0.61,0.0896,0.04524470031791268
3,0.3,0.3182,0.61,0.1045,0.10610822770981287
3,0.3,0.3182,0.61,0.0896,0.07836611972385249
3,0.26,0.2727,0.75,0.1045,0.2023404510649182
3,0.3,0.3182,0.65,0.0896,0.21698596004748263
3,0.34,0.3485,0.61,0.0,0.2879355096679428
3,0.36,0.3788,0.57,0.0,0.3167129022253887
3,0.42,0.4242,0.41,0.2985,0.3812386213212122
3,0.46,0.4545,0.36,0.2239,0.39183059861926245
3,0.48,0.4697,0.33,0.2239,0.4232254178922282
3,0.5,0.4848,0.31,0.2985,0.4146745280048548
3,0.5,0.4848,0.31,0.2537,0.39052231250070807
3,0.5,0.4848,0.34,0.2836,0.34158999647368254
3,0.48,0.4697,0.33,0.1045,0.27521276778837117
3,0.42,0.4242,0.5,0.0896,0.1946048143722759
3,0.4,0.4091,0.54,0.1045,0.16929016715689127
3,0.36,0.3485,0.76,0.1642,0.17812856328027454
3,0.36,0.3485,0.71,0.1642,0.163132086939236
3,0.36,0.3485,0.71,0.1642,0.15005969470659003
3,0.34,0.3485,0.76,0.1045,0.14660958536878185
3,0.34,0.3333,0.76,0.1642,0.1722866859320158
3,0.34,0.3636,0.76,0.0,0.11970622518484196
3,0.28,0.2879,0.81,0.1045,0.1011702255324591
3,0.28,0.2879,0.75,0.1045,0.04524470031791268
3,0.3,0.3182,0.75,0.1045,0.08464508357844563
3,0.28,0.3182,0.75,0.0,0.07153815252817422
3,0.26,0.2727,0.81,0.1045,0.11535180490384721
3,0.26,0.303,0.81,0.0,0.18927216084255558
3,0.26,0.2727,0.81,0.1343,0.27521276778837117
3,0.32,0.3485,0.76,0.0,0.3118275774779101
3,0.36,0.3485,0.71,0.1642,0.3812386213212122
3,0.4,0.4091,0.66,0.1045,0.4809577616328935
3,0.46,0.4545,0.51,0.1045,0.5276393421008814
3,0.5,0.4848,0.45,0.2239,0.5382027789972553
3,0.52,0.5,0.39,0.2239,0.5276393421008814
3,0.52,0.5,0.36,0.194,0.5632919762991018
3,0.5,0.4848,0.39,0.1642,0.5168600577960474
3,0.5,0.4848,0.34,0.1045,0.43397192009496527
3,0.46,0.4545,0.44,0.0896,0.395729506575661
3,0.42,0.4242,0.67,0.0,0.3703438331597648
3,0.4,0.4091,0.58,0.0896,0.3118275774779101
3,0.36,0.3788,0.71,0.0,0.2949593591352094
3,0.34,0.3485,0.71,0.0896,0.24365016786137067
3,0.34,0.3485,0.76,0.1045,0.1837848414944837
3,0.34,0.3485,0.76,0.1045,0.21933182238598345
3,0.32,0.3333,0.76,0.0896,0.1722866859320158
3,0.3,0.3182,0.81,0.1045,0.15343224377184825
3,0.3,0.3333,0.81,0.0,0.13190983552522034
3,0.3,0.3333,0.81,0.0,0.06398566881509839
3,0.3,0.3182,0.75,0.1045,0.05541321467201295
3,0.3,0.3182,0.75,0.0896,0.1011702255324591
3,0.26,0.2727,0.87,0.1045,0.13190983552522034
3,0.32,0.3333,0.76,0.0896,0.24781542971681936
3,0.34,0.3485,0.76,0.0896,0.2914685928785393
3,0.36,0.3788,0.81,0.0,0.3798938600891962
3,0.4,0.4091,0.62,0.1045,0.4851953568292247
3,0.44,0.4394,0.51,0.0,0.5623827069794367
3,0.48,0.4697,0.44,0.0,0.576759024519236
3,0.48,0.4697,0.48,0.1343,0.5532078222288892
3,0.5,0.4848,0.42,0.1045,0.5669144700716883
3,0.46,0.4545,0.47,0.1343,0.5305411385490645
3,0.46,0.4545,0.47,0.1343,0.43397192009496527
3,0.42,0.4242,0.62,0.1642,0.435149593685137
3,0.4,0.4091,0.71,0.0896,0.3865708889720152
3,0.42,0.4242,0.58,0.0,0.3798938600891962
3,0.38,0.3939,0.82,0.0,0.3068644875436965
3,0.38,0.3939,0.76,0.0,0.25793447709229594
3,0.36,0.3788,0.81,0.0,0.2657524417321346
3,0.36,0.3788,0.81,0.0,0.21698596004748263
3,0.36,0.3788,0.81,0.0,0.21221645541962575
3,0.34,0.3636,0.81,0.0,0.17812856328027454
3,0.34,0.3636,0.87,0.0,0.13190983552522034
3,0.34,0.3485,0.87,0.1045,0.06398566881509839
3,0.36,0.3485,0.87,0.194,0.07153815252817422
3,0.38,0.3939,0.82,0.1642,0.09597850322264759
3,0.38,0.3939,0.87,0.2239,0.15343224377184825
3,0.4,0.4091,0.82,0.2985,0.2073372640024274
3,0.46,0.4545,0.72,0.2836,0.3370654258902919
3,0.46,0.4545,0.72,0.2836,0.43982875610634564
3,0.5,0.4848,0.63,0.3582,0.4956308594336387
3,0.54,0.5152,0.56,0.2836,0.5118853505207871
3,0.54,0.5152,0.6,0.194,0.5660110201429247
3,0.62,0.6212,0.43,0.4627,0.5660110201429247
3,0.62,0.6212,0.43,0.2836,0.569616222326006
3,0.56,0.5303,0.52,0.2537,0.5749816427135069
3,0.54,0.5152,0.56,0.194,0.4569490742954714
3,0.5,0.4848,0.63,0.1642,0.3983075762290668
3,0.48,0.4697,0.67,0.2239,0.377189954832591
3,0.5,0.4848,0.63,0.2537,0.326264173878472
3,0.48,0.4697,0.67,0.2836,0.30011938941318006
3,0.48,0.4697,0.72,0.2537,0.25991101540008843
3,0.48,0.4697,0.72,0.2537,0.18097880127165072
3,0.46,0.4545,0.77,0.2836,0.12797133763019677
3,0.46,0.4545,0.77,0.2985,0.11535180490384721
3,0.44,0.4394,0.88,0.2239,0.07153815252817422
3,0.44,0.4394,0.82,0.0896,0.06398566881509839
3,0.4,0.4091,0.87,0.0,0.18654867841017092
3,0.42,0.4242,0.82,0.0896,0.326264173878472
3,0.42,0.4242,0.88,0.0,0.5324668840404962
3,0.42,0.4242,0.94,0.0,0.6454311516696011
3,0.44,0.4394,0.88,0.2239,0.46140721961538883
3,0.48,0.4697,0.77,0.1343,0.33093645238457553
3,0.52,0.5,0.68,0.1045,0.34753113746052444
3,0.56,0.5303,0.6,0.1045,0.42683764912474365
3,0.58,0.5455,0.56,0.0,0.40720230286121406
3,0.6,0.6212,0.56,0.0,0.38257865575633926
3,0.58,0.5455,0.6,0.1642,0.39183059861926245
3,0.56,0.5303,0.6,0.194,0.5198220308001769
3,0.58,0.5455,0.56,0.194,0.6921108294230833
3,0.56,0.5303,0.64,0.2239,0.652528347756944
3,0.54,0.5152,0.73,0.2239,0.5198220308001769
3,0.54,0.5152,0.73,0.2537,0.47236853922281097
3,0.54,0.5152,0.77,0.2239,0.39959037367647227
3,0.52,0.5,0.83,0.1045,0.3340149973036333
3,0.52,0.5,0.83,0.1343,0.21698596004748263
3,0.52,0.5,0.83,0.0,0.15005969470659003
3,0.52,0.5,0.83,0.0896,0.13190983552522034
3,0.5,0.4848,0.88,0.0,0.07153815252817422
3,0.5,0.4848,0.88,0.0,0.04524470031791268
3,0.52,0.5,0.83,0.3284,0.07836611972385249
3,0.5,0.4848,0.88,0.2836,0.15005969470659003
3,0.52,0.5,0.83,0.2836,0.3018197961618304
3,0.52,0.5,0.77,0.2239,0.5916512292496918
3,0.54,0.5152,0.77,0.2836,0.67791600703152
3,0.56,0.5303,0.73,0.4179,0.4547036107099112
3,0.56,0.5303,0.73,0.4179,0.19195700644529518
3,0.5,0.4848,0.88,0.2985,0.10610822770981287
3,0.42,0.4242,0.82,0.4179,0.13573410095373803
3,0.42,0.4242,0.77,0.2836,0.15005969470659003
3,0.4,0.4091,0.94,0.194,0.19195700644529518
3,0.4,0.4091,0.87,0.3284,0.25793447709229594
3,0.4,0.4091,0.87,0.2239,0.39313453100402973
3,0.4,0.4091,0.87,0.2985,0.6019415872938318
3,0.4,0.4091,0.82,0.2985,0.6053328343378817
3,0.4,0.4091,0.82,0.3284,0.5058511276622955
3,0.38,0.3939,0.87,0.2537,0.43397192009496527
3,0.38,0.3939,0.87,0.2537,0.3576907626408711
3,0.38,0.3939,0.82,0.2985,0.3118275774779101
3,0.36,0.3333,0.76,0.3881,0.23291135015651293
3,0.36,0.3333,0.62,0.4179,0.15673223944770498
3,0.34,0.303,0.66,0.3284,0.09048940063582536
3,0.32,0.3182,0.7,0.1642,0.07153815252817422
3,0.32,0.3182,0.7,0.1642,0.031992834407549194
3,0.3,0.2879,0.75,0.2239,0.07153815252817422
3,0.28,0.2727,0.81,0.194,0.15005969470659003
3,0.26,0.2727,0.87,0.1045,0.3246918072621682
3,0.26,0.2727,0.81,0.1045,0.5401012073928609
3,0.28,0.2727,0.81,0.194,0.6994660926299407
3,0.3,0.2879,0.75,0.2836,0.44445866007061974
3,0.34,0.3182,0.66,0.2239,0.33554367804680063
3,0.38,0.3939,0.54,0.2985,0.35337240599447123
3,0.36,0.3333,0.53,0.2836,0.4046809021298364
3,0.38,0.3939,0.43,0.3582,0.38789250270409065
3,0.38,0.3939,0.43,0.3582,0.33858033431378254
3,0.36,0.3333,0.46,0.3284,0.3430849270141714
3,0.36,0.3333,0.46,0.2836,0.4809577616328935
3,0.34,0.303,0.49,0.3284,0.6236551549558202
3,0.34,0.303,0.49,0.3284,0.6203640757565293
3,0.32,0.303,0.57,0.2836,0.5343856898408237
3,0.32,0.303,0.57,0.2836,0.4409907891912076
3,0.32,0.2879,0.53,0.3881,0.371723144575229
3,0.3,0.2727,0.56,0.2985,0.29840929350191353
3,0.28,0.2576,0.52,0.2836,0.2262235015895634
3,0.28,0.2576,0.52,0.3284,0.14307630505634844
3,0.26,0.2424,0.6,0.2836,0.1011702255324591
3,0.26,0.2273,0.56,0.2985,0.09597850322264759
3,0.26,0.2424,0.56,0.2537,0.08464508357844563
3,0.26,0.2424,0.56,0.2836,0.031992834407549194
3,0.26,0.2424,0.56,0.2537,0.15673223944770498
3,0.24,0.2121,0.65,0.2836,0.3150928767563617
3,0.24,0.2121,0.65,0.3582,0.5315048834642692
3,0.26,0.2273,0.6,0.3284,0.6987340504695388
3,0.3,0.2727,0.52,0.3284,0.47882490073936784
3,0.32,0.303,0.53,0.2985,0.3085277218806834
3,0.34,0.3182,0.49,0.2537,0.3231117890912433
3,0.36,0.3485,0.46,0.2239,0.3892096287445518
3,0.4,0.4091,0.4,0.2239,0.39702063400791276
3,0.4,0.4091,0.4,0.2239,0.39183059861926245
3,0.4,0.4091,0.4,0.2239,0.39702063400791276
3,0.4,0.4091,0.4,0.194,0.4535767103139243
3,0.36,0.3485,0.46,0.1343,0.6540950447245912
3,0.36,0.3636,0.43,0.1045,0.643843372753568
3,0.34,0.3485,0.46,0.1045,0.4830812057840596
3,0.34,0.3485,0.46,0.1045,0.4409907891912076
3,0.3,0.3182,0.61,0.1045,0.40720230286121406
3,0.3,0.3333,0.61,0.0,0.326264173878472
3,0.26,0.2879,0.7,0.0896,0.2733468970014239
3,0.26,0.2879,0.7,0.0896,0.19721707641656394
3,0.24,0.2879,0.75,0.0,0.12390771485840968
3,0.24,0.2879,0.75,0.0,0.1011702255324591
3,0.22,0.2727,0.8,0.0,0.031992834407549194
3,0.22,0.2727,0.8,0.0,0.05541321467201295
3,0.22,0.2576,0.8,0.0896,0.15343224377184825
3,0.22,0.2727,0.8,0.0,0.29840929350191353
3,0.22,0.2576,0.87,0.0896,0.45806767835432033
3,0.24,0.2879,0.87,0.0,0.674889581172983
3,0.28,0.3182,0.81,0.0,0.5017880005973643
3,0.3,0.2879,0.75,0.2239,0.32782899903765483
3,0.34,0.3333,0.66,0.1642,0.4046809021298364
3,0.36,0.3485,0.57,0.1343,0.4569490742954714
3,0.4,0.4091,0.47,0.1343,0.46029673131554477
3,0.42,0.4242,0.44,0.1045,0.4171355260378896
3,0.42,0.4242,0.41,0.0896,0.45131446822846694
3,0.42,0.4242,0.41,0.0896,0.5315048834642692
3,0.42,0.4242,0.38,0.0,0.6485950488241974
3,0.4,0.4091,0.5,0.0,0.6170554437613668
3,0.34,0.3182,0.53,0.2537,0.5208056116812192
3,0.38,0.3939,0.4,0.2836,0.4409907891912076
3,0.34,0.3333,0.49,0.194,0.3370654258902919
3,0.32,0.3182,0.53,0.194,0.3231117890912433
3,0.32,0.303,0.53,0.2836,0.3118275774779101
3,0.3,0.2879,0.56,0.2537,0.2770660733600648
3,0.26,0.2576,0.65,0.194,0.2695764143864395
3,0.26,0.2576,0.65,0.1642,0.2262235015895634
3,0.24,0.2424,0.7,0.1343,0.09597850322264759
3,0.22,0.2273,0.75,0.1343,0.09048940063582536
3,0.24,0.2576,0.7,0.0896,0.07836611972385249
3,0.24,0.2576,0.65,0.1045,0.10610822770981287
3,0.22,0.2576,0.75,0.0896,0.163132086939236
3,0.24,0.2576,0.75,0.0896,0.2539352507353369
3,0.26,0.2727,0.7,0.1045,0.3562571265605491
3,0.32,0.3333,0.61,0.1343,0.44675561934756725
3,0.32,0.3333,0.57,0.0896,0.5305411385490645
3,0.36,0.3788,0.5,0.0,0.6053328343378817
3,0.36,0.3636,0.5,0.0896,0.5466937940028478
3,0.36,0.3788,0.46,0.0,0.5925155850491195
3,0.38,0.3939,0.46,0.0,0.5873103692303815
3,0.38,0.3939,0.46,0.0,0.5587308325981334
3,0.36,0.3788,0.62,0.0,0.48730033572274134
3,0.34,0.3333,0.53,0.1343,0.47882490073936784
3,0.3,0.3182,0.61,0.0896,0.4232254178922282
3,0.3,0.3182,0.61,0.0896,0.36054093330087456
3,0.3,0.3182,0.61,0.0896,0.3340149973036333
3,0.32,0.3333,0.61,0.0896,0.34158999647368254
3,0.3,0.303,0.7,0.1343,0.2949593591352094
3,0.3,0.3182,0.7,0.1045,0.2914685928785393
3,0.3,0.3182,0.75,0.0896,0.27521276778837117
3,0.26,0.303,0.81,0.0,0.25191183003699835
3,0.28,0.3182,0.75,0.0,0.20485409341915384
3,0.26,0.303,0.87,0.0,0.10610822770981287
3,0.26,0.303,0.81,0.0,0.06398566881509839
3,0.24,0.2879,0.93,0.0,0.06398566881509839
3,0.26,0.303,0.87,0.0,0.163132086939236
3,0.26,0.303,0.87,0.0,0.2372652101311684
3,0.3,0.3333,0.81,0.0,0.3591186755545259
3,0.32,0.3333,0.81,0.1343,0.47019671834311494
3,0.34,0.3333,0.81,0.1642,0.5098818776647503
3,0.36,0.3485,0.81,0.1642,0.5802974566359016
3,0.4,0.4091,0.66,0.2239,0.6044868062034973
3,0.42,0.4242,0.62,0.1343,0.5749816427135069
3,0.42,0.4242,0.62,0.194,0.5504255355767423
3,0.42,0.4242,0.58,0.2239,0.5811786985355925
3,0.38,0.3939,0.76,0.1343,0.5007670676972196
3,0.38,0.3939,0.71,0.0,0.4183605962998137
3,0.38,0.3939,0.76,0.0,0.42080003736120725
3,0.36,0.3485,0.76,0.1343,0.3562571265605491
3,0.36,0.3636,0.81,0.1045,0.27146820190747606
3,0.34,0.3485,0.87,0.1045,0.25594267526039355
3,0.34,0.3485,0.87,0.1045,0.21461445758452266
3,0.32,0.3333,0.87,0.0896,0.15673223944770498
3,0.32,0.3485,0.87,0.0,0.1108264293440259
3,0.32,0.3485,0.87,0.0,0.09048940063582536
3,0.32,0.3485,0.87,0.0,0.04524470031791268
3,0.3,0.3182,0.87,0.1045,0.08464508357844563
3,0.3,0.3182,0.87,0.1045,0.159964172037746
3,0.3,0.3182,0.93,0.0896,0.3035106765973773
3,0.32,0.3485,0.9,0.0,0.5382027789972553
3,0.32,0.3485,0.93,0.0,0.6430480131259725
3,0.36,0.3636,0.87,0.0896,0.4409907891912076
3,0.36,0.3636,0.87,0.0896,0.29840929350191353
3,0.36,0.3636,0.87,0.0896,0.35481769794043566
3,0.4,0.4091,0.76,0.1045,0.39702063400791276
3,0.42,0.4242,0.71,0.0896,0.4183605962998137
3,0.46,0.4545,0.67,0.0,0.3689593653859987
3,0.46,0.4545,0.72,0.0896,0.3892096287445518
3,0.5,0.4848,0.63,0.0896,0.5038236600739967
3,0.42,0.4242,0.77,0.0,0.6756474585383069
3,0.44,0.4394,0.77,0.0,0.6390563667769195
3,0.46,0.4545,0.77,0.0,0.5614719651559551
3,0.46,0.4545,0.82,0.1045,0.45806767835432033
3,0.44,0.4394,0.88,0.0896,0.4244329108392515
3,0.44,0.4394,0.88,0.1343,0.3293863902219695
3,0.46,0.4545,0.88,0.1343,0.25191183003699835
3,0.5,0.4848,0.77,0.2985,0.16929016715689127
3,0.46,0.4545,0.88,0.2985,0.12797133763019677
3,0.46,0.4545,0.87,0.194,0.05541321467201295
3,0.46,0.4545,0.87,0.194,0.05541321467201295
3,0.46,0.4545,0.88,0.2239,0.08464508357844563
3,0.46,0.4545,0.88,0.2239,0.14307630505634844
3,0.44,0.4394,0.94,0.2836,0.29668934088517956
3,0.46,0.4545,0.94,0.194,0.4893962608177081
3,0.46,0.4545,0.94,0.194,0.6509578801424479
3,0.46,0.4545,0.94,0.2239,0.4569490742954714
3,0.46,0.4545,0.94,0.2836,0.2262235015895634
3,0.46,0.4545,0.94,0.2537,0.18097880127165072
3,0.46,0.4545,1.0,0.2239,0.2372652101311684
3,0.46,0.4545,1.0,0.194,0.2695764143864395
3,0.48,0.4697,1.0,0.2239,0.2770660733600648
3,0.5,0.4848,1.0,0.194,0.21461445758452266
3,0.46,0.4545,1.0,0.2537,0.30011938941318006
3,0.46,0.4545,1.0,0.2239,0.5178492645532697
3,0.46,0.4545,1.0,0.2836,0.5578141283997516
3,0.46,0.4545,1.0,0.2985,0.48834942269744236
3,0.46,0.4545,1.0,0.2985,0.33554367804680063
3,0.44,0.4394,1.0,0.194,0.34158999647368254
3,0.46,0.4545,1.0,0.1642,0.29840929350191353
3,0.46,0.4545,1.0,0.1642,0.23291135015651293
3,0.44,0.4394,1.0,0.194,0.1837848414944837
3,0.46,0.4545,1.0,0.2537,0.11535180490384721
3,0.46,0.4545,1.0,0.2239,0.07836611972385249
3,0.46,0.4545,1.0,0.2239,0.05541321467201295
3,0.46,0.4545,1.0,0.1642,0.031992834407549194
3,0.46,0.4545,1.0,0.1642,0.05541321467201295
3,0.48,0.4697,1.0,0.4179,0.13573410095373803
3,0.44,0.4394,1.0,0.1045,0.21698596004748263
3,0.44,0.4394,1.0,0.0,0.29668934088517956
3,0.44,0.4394,1.0,0.2537,0.25594267526039355
